row,date,attributes,values,brand
625,2021-01-23,bw_volume,4698,Nike
626,2021-01-22,bw_volume,5617,Nike
627,2021-01-21,bw_volume,5863,Nike
628,2021-01-20,bw_volume,4862,Nike
629,2021-01-19,bw_volume,7069,Nike
630,2021-01-18,bw_volume,4923,Nike
631,2021-01-17,bw_volume,4208,Nike
632,2021-01-16,bw_volume,4801,Nike
633,2021-01-15,bw_volume,5352,Nike
634,2021-01-14,bw_volume,9929,Nike
635,2021-01-13,bw_volume,34753,Nike
636,2021-01-12,bw_volume,6578,Nike
637,2021-01-11,bw_volume,4167,Nike
638,2021-01-10,bw_volume,4576,Nike
639,2021-01-09,bw_volume,5618,Nike
640,2021-01-08,bw_volume,6046,Nike
641,2021-01-07,bw_volume,5658,Nike
642,2021-01-06,bw_volume,5189,Nike
643,2021-01-05,bw_volume,4882,Nike
644,2021-01-04,bw_volume,5249,Nike
645,2021-01-03,bw_volume,4188,Nike
646,2021-01-02,bw_volume,3330,Nike
647,2021-01-01,bw_volume,3289,Nike
648,2020-12-31,bw_volume,8703,Nike
649,2020-12-30,bw_volume,5209,Nike
650,2020-12-29,bw_volume,9030,Nike
651,2020-12-28,bw_volume,4576,Nike
652,2020-12-27,bw_volume,4065,Nike
653,2020-12-26,bw_volume,4310,Nike
654,2020-12-25,bw_volume,4270,Nike
655,2020-12-24,bw_volume,8008,Nike
656,2020-12-23,bw_volume,5005,Nike
657,2020-12-22,bw_volume,6170,Nike
658,2020-12-21,bw_volume,4208,Nike
659,2020-12-20,bw_volume,3943,Nike
660,2020-12-19,bw_volume,4719,Nike
661,2020-12-18,bw_volume,4841,Nike
662,2020-12-17,bw_volume,5107,Nike
663,2020-12-16,bw_volume,4964,Nike
664,2020-12-15,bw_volume,5597,Nike
665,2020-12-14,bw_volume,4167,Nike
666,2020-12-13,bw_volume,6455,Nike
667,2020-12-12,bw_volume,7151,Nike
668,2020-12-11,bw_volume,4903,Nike
669,2020-12-10,bw_volume,4821,Nike
670,2020-12-09,bw_volume,6455,Nike
671,2020-12-08,bw_volume,5189,Nike
672,2020-12-07,bw_volume,5700,Nike
673,2020-12-06,bw_volume,4923,Nike
674,2020-12-05,bw_volume,4841,Nike
675,2020-12-04,bw_volume,6149,Nike
676,2020-12-03,bw_volume,7640,Nike
677,2020-12-02,bw_volume,8233,Nike
678,2020-12-01,bw_volume,7967,Nike
679,2020-11-30,bw_volume,14546,Nike
680,2020-11-29,bw_volume,6170,Nike
681,2020-11-28,bw_volume,4555,Nike
682,2020-11-27,bw_volume,5434,Nike
683,2020-11-26,bw_volume,5965,Nike
684,2020-11-25,bw_volume,5434,Nike
685,2020-11-24,bw_volume,5863,Nike
686,2020-11-23,bw_volume,5331,Nike
687,2020-11-22,bw_volume,3840,Nike
688,2020-11-21,bw_volume,4208,Nike
689,2020-11-20,bw_volume,5802,Nike
690,2020-11-19,bw_volume,6067,Nike
691,2020-11-18,bw_volume,5965,Nike
692,2020-11-17,bw_volume,5373,Nike
693,2020-11-16,bw_volume,5128,Nike
694,2020-11-15,bw_volume,5127,Nike
695,2020-11-14,bw_volume,4882,Nike
696,2020-11-13,bw_volume,6149,Nike
697,2020-11-12,bw_volume,6026,Nike
698,2020-11-11,bw_volume,6170,Nike
699,2020-11-10,bw_volume,4760,Nike
700,2020-11-09,bw_volume,4188,Nike
701,2020-11-08,bw_volume,4208,Nike
702,2020-11-07,bw_volume,4228,Nike
703,2020-11-06,bw_volume,5924,Nike
704,2020-11-05,bw_volume,7436,Nike
705,2020-11-04,bw_volume,4678,Nike
706,2020-11-03,bw_volume,5679,Nike
707,2020-11-02,bw_volume,5250,Nike
708,2020-11-01,bw_volume,4964,Nike
709,2020-10-31,bw_volume,5066,Nike
710,2020-10-30,bw_volume,7150,Nike
711,2020-10-29,bw_volume,6149,Nike
712,2020-10-28,bw_volume,5393,Nike
713,2020-10-27,bw_volume,5802,Nike
714,2020-10-26,bw_volume,5679,Nike
715,2020-10-25,bw_volume,3309,Nike
716,2020-10-24,bw_volume,5005,Nike
717,2020-10-23,bw_volume,6619,Nike
718,2020-10-22,bw_volume,5761,Nike
719,2020-10-21,bw_volume,5556,Nike
720,2020-10-20,bw_volume,11461,Nike
721,2020-10-19,bw_volume,33323,Nike
722,2020-10-18,bw_volume,3758,Nike
723,2020-10-17,bw_volume,3492,Nike
724,2020-10-16,bw_volume,6005,Nike
725,2020-10-15,bw_volume,8110,Nike
726,2020-10-14,bw_volume,5618,Nike
727,2020-10-13,bw_volume,6128,Nike
728,2021-04-12,cc_positive,63,Nike
729,2021-04-11,cc_positive,17,Nike
730,2021-04-10,cc_positive,11,Nike
731,2021-04-09,cc_positive,51,Nike
732,2021-04-08,cc_positive,63,Nike
733,2021-04-07,cc_positive,60,Nike
734,2021-04-06,cc_positive,91,Nike
735,2021-04-05,cc_positive,34,Nike
736,2021-04-04,cc_positive,38,Nike
737,2021-04-03,cc_positive,106,Nike
738,2021-04-02,cc_positive,123,Nike
739,2021-04-01,cc_positive,99,Nike
740,2021-03-31,cc_positive,78,Nike
741,2021-03-30,cc_positive,67,Nike
742,2021-03-29,cc_positive,105,Nike
743,2021-03-28,cc_positive,40,Nike
744,2021-03-27,cc_positive,18,Nike
745,2021-03-26,cc_positive,61,Nike
746,2021-03-25,cc_positive,71,Nike
747,2021-03-24,cc_positive,26,Nike
748,2021-03-23,cc_positive,18,Nike
749,2021-03-22,cc_positive,20,Nike
750,2021-03-21,cc_positive,13,Nike
751,2021-03-20,cc_positive,22,Nike
752,2021-03-19,cc_positive,38,Nike
753,2021-03-18,cc_positive,22,Nike
754,2021-03-17,cc_positive,21,Nike
755,2021-03-16,cc_positive,23,Nike
756,2021-03-15,cc_positive,45,Nike
757,2021-03-14,cc_positive,14,Nike
758,2021-03-13,cc_positive,12,Nike
759,2021-03-12,cc_positive,14,Nike
760,2021-03-11,cc_positive,38,Nike
761,2021-03-10,cc_positive,41,Nike
762,2021-03-09,cc_positive,55,Nike
763,2021-03-08,cc_positive,40,Nike
764,2021-03-07,cc_positive,16,Nike
765,2021-03-06,cc_positive,39,Nike
766,2021-03-05,cc_positive,69,Nike
767,2021-03-04,cc_positive,42,Nike
768,2021-03-03,cc_positive,9,Nike
769,2021-03-02,cc_positive,29,Nike
770,2021-03-01,cc_positive,12,Nike
771,2021-02-28,cc_positive,10,Nike
772,2021-02-27,cc_positive,4,Nike
773,2021-02-26,cc_positive,12,Nike
774,2021-02-25,cc_positive,19,Nike
775,2021-02-24,cc_positive,39,Nike
776,2021-02-23,cc_positive,26,Nike
777,2021-02-22,cc_positive,36,Nike
778,2021-02-21,cc_positive,7,Nike
779,2021-02-20,cc_positive,12,Nike
780,2021-02-19,cc_positive,20,Nike
781,2021-02-18,cc_positive,18,Nike
782,2021-02-17,cc_positive,20,Nike
783,2021-02-16,cc_positive,13,Nike
784,2021-02-15,cc_positive,4,Nike
785,2021-02-14,cc_positive,4,Nike
786,2021-02-13,cc_positive,7,Nike
787,2021-02-12,cc_positive,17,Nike
788,2021-02-11,cc_positive,15,Nike
789,2021-02-10,cc_positive,13,Nike
790,2021-02-09,cc_positive,31,Nike
791,2021-02-08,cc_positive,26,Nike
792,2021-02-07,cc_positive,11,Nike
793,2021-02-06,cc_positive,8,Nike
794,2021-02-05,cc_positive,9,Nike
795,2021-02-04,cc_positive,15,Nike
796,2021-02-03,cc_positive,19,Nike
797,2021-02-02,cc_positive,22,Nike
798,2021-02-01,cc_positive,15,Nike
799,2021-01-31,cc_positive,6,Nike
800,2021-01-30,cc_positive,7,Nike
801,2021-01-29,cc_positive,19,Nike
802,2021-01-28,cc_positive,13,Nike
803,2021-01-27,cc_positive,7,Nike
804,2021-01-26,cc_positive,11,Nike
805,2021-01-25,cc_positive,8,Nike
806,2021-01-24,cc_positive,7,Nike
807,2021-01-23,cc_positive,5,Nike
808,2021-01-22,cc_positive,9,Nike
809,2021-01-21,cc_positive,20,Nike
810,2021-01-20,cc_positive,14,Nike
811,2021-01-19,cc_positive,8,Nike
812,2021-01-18,cc_positive,13,Nike
813,2021-01-17,cc_positive,3,Nike
814,2021-01-16,cc_positive,11,Nike
815,2021-01-15,cc_positive,18,Nike
816,2021-01-14,cc_positive,13,Nike
817,2021-01-13,cc_positive,13,Nike
818,2021-01-12,cc_positive,7,Nike
819,2021-01-11,cc_positive,14,Nike
820,2021-01-10,cc_positive,14,Nike
821,2021-01-09,cc_positive,12,Nike
822,2021-01-08,cc_positive,39,Nike
823,2021-01-07,cc_positive,17,Nike
824,2021-01-06,cc_positive,10,Nike
825,2021-01-05,cc_positive,18,Nike
826,2021-01-04,cc_positive,14,Nike
827,2021-01-03,cc_positive,40,Nike
828,2021-01-02,cc_positive,8,Nike
829,2021-01-01,cc_positive,7,Nike
830,2020-12-31,cc_positive,11,Nike
831,2020-12-30,cc_positive,11,Nike
832,2020-12-29,cc_positive,11,Nike
833,2020-12-28,cc_positive,12,Nike
834,2020-12-27,cc_positive,13,Nike
835,2020-12-26,cc_positive,16,Nike
836,2020-12-25,cc_positive,8,Nike
837,2020-12-24,cc_positive,7,Nike
838,2020-12-23,cc_positive,13,Nike
839,2020-12-22,cc_positive,23,Nike
840,2020-12-21,cc_positive,29,Nike
841,2020-12-20,cc_positive,20,Nike
842,2020-12-19,cc_positive,15,Nike
843,2020-12-18,cc_positive,37,Nike
844,2020-12-17,cc_positive,40,Nike
845,2020-12-16,cc_positive,91,Nike
846,2020-12-15,cc_positive,51,Nike
847,2020-12-14,cc_positive,25,Nike
848,2020-12-13,cc_positive,25,Nike
849,2020-12-12,cc_positive,6,Nike
850,2020-12-11,cc_positive,25,Nike
851,2020-12-10,cc_positive,22,Nike
852,2020-12-09,cc_positive,19,Nike
853,2020-12-08,cc_positive,26,Nike
854,2020-12-07,cc_positive,17,Nike
855,2020-12-06,cc_positive,14,Nike
856,2020-12-05,cc_positive,4,Nike
857,2020-12-04,cc_positive,21,Nike
858,2020-12-03,cc_positive,21,Nike
859,2020-12-02,cc_positive,26,Nike
860,2020-12-01,cc_positive,19,Nike
861,2020-11-30,cc_positive,48,Nike
862,2020-11-29,cc_positive,13,Nike
863,2020-11-28,cc_positive,10,Nike
864,2020-11-27,cc_positive,29,Nike
865,2020-11-26,cc_positive,6,Nike
866,2020-11-25,cc_positive,22,Nike
867,2020-11-24,cc_positive,29,Nike
868,2020-11-23,cc_positive,15,Nike
869,2020-11-22,cc_positive,5,Nike
870,2020-11-21,cc_positive,11,Nike
871,2020-11-20,cc_positive,16,Nike
872,2020-11-19,cc_positive,16,Nike
873,2020-11-18,cc_positive,17,Nike
874,2020-11-17,cc_positive,9,Nike
875,2020-11-16,cc_positive,10,Nike
876,2020-11-15,cc_positive,6,Nike
877,2020-11-14,cc_positive,7,Nike
878,2020-11-13,cc_positive,21,Nike
879,2020-11-12,cc_positive,18,Nike
880,2020-11-11,cc_positive,22,Nike
881,2020-11-10,cc_positive,12,Nike
882,2020-11-09,cc_positive,12,Nike
883,2020-11-08,cc_positive,8,Nike
884,2020-11-07,cc_positive,7,Nike
885,2020-11-06,cc_positive,15,Nike
886,2020-11-05,cc_positive,16,Nike
887,2020-11-04,cc_positive,11,Nike
888,2020-11-03,cc_positive,12,Nike
889,2020-11-02,cc_positive,17,Nike
890,2020-11-01,cc_positive,8,Nike
891,2020-10-31,cc_positive,4,Nike
892,2020-10-30,cc_positive,13,Nike
893,2020-10-29,cc_positive,10,Nike
894,2020-10-28,cc_positive,10,Nike
895,2020-10-27,cc_positive,13,Nike
896,2020-10-26,cc_positive,20,Nike
897,2020-10-25,cc_positive,20,Nike
898,2020-10-24,cc_positive,7,Nike
899,2020-10-23,cc_positive,19,Nike
900,2020-10-22,cc_positive,66,Nike
901,2020-10-21,cc_positive,69,Nike
902,2020-10-20,cc_positive,19,Nike
903,2020-10-19,cc_positive,13,Nike
904,2020-10-18,cc_positive,6,Nike
905,2020-10-17,cc_positive,5,Nike
906,2020-10-16,cc_positive,10,Nike
907,2020-10-15,cc_positive,10,Nike
908,2020-10-14,cc_positive,11,Nike
909,2020-10-13,cc_positive,21,Nike
910,2021-04-12,cc_negative,51,Nike
911,2021-04-11,cc_negative,10,Nike
912,2021-04-10,cc_negative,30,Nike
913,2021-04-09,cc_negative,100,Nike
914,2021-04-08,cc_negative,87,Nike
915,2021-04-07,cc_negative,210,Nike
916,2021-04-06,cc_negative,238,Nike
917,2021-04-05,cc_negative,146,Nike
918,2021-04-04,cc_negative,224,Nike
919,2021-04-03,cc_negative,241,Nike
920,2021-04-02,cc_negative,482,Nike
921,2021-04-01,cc_negative,399,Nike
922,2021-03-31,cc_negative,224,Nike
923,2021-03-30,cc_negative,417,Nike
924,2021-03-29,cc_negative,738,Nike
925,2021-03-28,cc_negative,303,Nike
926,2021-03-27,cc_negative,99,Nike
927,2021-03-26,cc_negative,452,Nike
928,2021-03-25,cc_negative,394,Nike
929,2021-03-24,cc_negative,150,Nike
930,2021-03-23,cc_negative,34,Nike
931,2021-03-22,cc_negative,11,Nike
932,2021-03-21,cc_negative,20,Nike
933,2021-03-20,cc_negative,47,Nike
934,2021-03-19,cc_negative,79,Nike
935,2021-03-18,cc_negative,25,Nike
936,2021-03-17,cc_negative,12,Nike
937,2021-03-16,cc_negative,17,Nike
938,2021-03-15,cc_negative,19,Nike
939,2021-03-14,cc_negative,7,Nike
940,2021-03-13,cc_negative,5,Nike
941,2021-03-12,cc_negative,5,Nike
942,2021-03-11,cc_negative,36,Nike
943,2021-03-10,cc_negative,76,Nike
944,2021-03-09,cc_negative,117,Nike
945,2021-03-08,cc_negative,32,Nike
946,2021-03-07,cc_negative,50,Nike
947,2021-03-06,cc_negative,32,Nike
948,2021-03-05,cc_negative,78,Nike
949,2021-03-04,cc_negative,45,Nike
950,2021-03-03,cc_negative,10,Nike
951,2021-03-02,cc_negative,20,Nike
952,2021-03-01,cc_negative,10,Nike
953,2021-02-28,cc_negative,9,Nike
954,2021-02-27,cc_negative,5,Nike
955,2021-02-26,cc_negative,9,Nike
956,2021-02-25,cc_negative,7,Nike
957,2021-02-24,cc_negative,25,Nike
958,2021-02-23,cc_negative,19,Nike
959,2021-02-22,cc_negative,17,Nike
960,2021-02-21,cc_negative,11,Nike
961,2021-02-20,cc_negative,5,Nike
962,2021-02-19,cc_negative,3,Nike
963,2021-02-18,cc_negative,4,Nike
964,2021-02-17,cc_negative,5,Nike
965,2021-02-16,cc_negative,10,Nike
966,2021-02-15,cc_negative,4,Nike
967,2021-02-14,cc_negative,2,Nike
968,2021-02-13,cc_negative,4,Nike
969,2021-02-12,cc_negative,4,Nike
970,2021-02-11,cc_negative,3,Nike
971,2021-02-10,cc_negative,11,Nike
972,2021-02-09,cc_negative,4,Nike
973,2021-02-08,cc_negative,4,Nike
974,2021-02-07,cc_negative,2,Nike
975,2021-02-06,cc_negative,1,Nike
976,2021-02-05,cc_negative,5,Nike
977,2021-02-04,cc_negative,8,Nike
978,2021-02-03,cc_negative,11,Nike
979,2021-02-02,cc_negative,3,Nike
980,2021-02-01,cc_negative,3,Nike
981,2021-01-31,cc_negative,3,Nike
982,2021-01-30,cc_negative,1,Nike
983,2021-01-29,cc_negative,36,Nike
984,2021-01-28,cc_negative,10,Nike
985,2021-01-27,cc_negative,2,Nike
986,2021-01-26,cc_negative,4,Nike
987,2021-01-25,cc_negative,2,Nike
988,2021-01-24,cc_negative,0,Nike
989,2021-01-23,cc_negative,2,Nike
990,2021-01-22,cc_negative,8,Nike
991,2021-01-21,cc_negative,44,Nike
992,2021-01-20,cc_negative,1,Nike
993,2021-01-19,cc_negative,8,Nike
994,2021-01-18,cc_negative,4,Nike
995,2021-01-17,cc_negative,1,Nike
996,2021-01-16,cc_negative,23,Nike
997,2021-01-15,cc_negative,12,Nike
998,2021-01-14,cc_negative,7,Nike
999,2021-01-13,cc_negative,31,Nike
1000,2021-01-12,cc_negative,9,Nike
1001,2021-01-11,cc_negative,9,Nike
1002,2021-01-10,cc_negative,5,Nike
1003,2021-01-09,cc_negative,7,Nike
1004,2021-01-08,cc_negative,42,Nike
1005,2021-01-07,cc_negative,6,Nike
1006,2021-01-06,cc_negative,5,Nike
1007,2021-01-05,cc_negative,29,Nike
1008,2021-01-04,cc_negative,2,Nike
1009,2021-01-03,cc_negative,11,Nike
1010,2021-01-02,cc_negative,3,Nike
1011,2021-01-01,cc_negative,2,Nike
1012,2020-12-31,cc_negative,4,Nike
1013,2020-12-30,cc_negative,3,Nike
1014,2020-12-29,cc_negative,10,Nike
1015,2020-12-28,cc_negative,2,Nike
1016,2020-12-27,cc_negative,9,Nike
1017,2020-12-26,cc_negative,7,Nike
1018,2020-12-25,cc_negative,2,Nike
1019,2020-12-24,cc_negative,2,Nike
1020,2020-12-23,cc_negative,2,Nike
1021,2020-12-22,cc_negative,5,Nike
1022,2020-12-21,cc_negative,19,Nike
1023,2020-12-20,cc_negative,9,Nike
1024,2020-12-19,cc_negative,5,Nike
1025,2020-12-18,cc_negative,12,Nike
1026,2020-12-17,cc_negative,20,Nike
1027,2020-12-16,cc_negative,34,Nike
1028,2020-12-15,cc_negative,20,Nike
1029,2020-12-14,cc_negative,13,Nike
1030,2020-12-13,cc_negative,13,Nike
1031,2020-12-12,cc_negative,0,Nike
1032,2020-12-11,cc_negative,9,Nike
1033,2020-12-10,cc_negative,6,Nike
1034,2020-12-09,cc_negative,2,Nike
1035,2020-12-08,cc_negative,5,Nike
1036,2020-12-07,cc_negative,14,Nike
1037,2020-12-06,cc_negative,3,Nike
1038,2020-12-05,cc_negative,1,Nike
1039,2020-12-04,cc_negative,7,Nike
1040,2020-12-03,cc_negative,10,Nike
1041,2020-12-02,cc_negative,11,Nike
1042,2020-12-01,cc_negative,87,Nike
1043,2020-11-30,cc_negative,970,Nike
1044,2020-11-29,cc_negative,399,Nike
1045,2020-11-28,cc_negative,37,Nike
1046,2020-11-27,cc_negative,7,Nike
1047,2020-11-26,cc_negative,2,Nike
1048,2020-11-25,cc_negative,6,Nike
1049,2020-11-24,cc_negative,5,Nike
1050,2020-11-23,cc_negative,4,Nike
1051,2020-11-22,cc_negative,1,Nike
1052,2020-11-21,cc_negative,2,Nike
1053,2020-11-20,cc_negative,4,Nike
1054,2020-11-19,cc_negative,6,Nike
1055,2020-11-18,cc_negative,4,Nike
1056,2020-11-17,cc_negative,3,Nike
1057,2020-11-16,cc_negative,3,Nike
1058,2020-11-15,cc_negative,0,Nike
1059,2020-11-14,cc_negative,0,Nike
1060,2020-11-13,cc_negative,7,Nike
1061,2020-11-12,cc_negative,1,Nike
1062,2020-11-11,cc_negative,4,Nike
1063,2020-11-10,cc_negative,9,Nike
1064,2020-11-09,cc_negative,1,Nike
1065,2020-11-08,cc_negative,4,Nike
1066,2020-11-07,cc_negative,4,Nike
1067,2020-11-06,cc_negative,3,Nike
1068,2020-11-05,cc_negative,4,Nike
1069,2020-11-04,cc_negative,2,Nike
1070,2020-11-03,cc_negative,4,Nike
1071,2020-11-02,cc_negative,1,Nike
1072,2020-11-01,cc_negative,0,Nike
1073,2020-10-31,cc_negative,2,Nike
1074,2020-10-30,cc_negative,9,Nike
1075,2020-10-29,cc_negative,11,Nike
1076,2020-10-28,cc_negative,6,Nike
1077,2020-10-27,cc_negative,4,Nike
1078,2020-10-26,cc_negative,2,Nike
1079,2020-10-25,cc_negative,2,Nike
1080,2020-10-24,cc_negative,1,Nike
1081,2020-10-23,cc_negative,3,Nike
1082,2020-10-22,cc_negative,7,Nike
1083,2020-10-21,cc_negative,2,Nike
1084,2020-10-20,cc_negative,3,Nike
1085,2020-10-19,cc_negative,2,Nike
1086,2020-10-18,cc_negative,0,Nike
1087,2020-10-17,cc_negative,5,Nike
1088,2020-10-16,cc_negative,7,Nike
1089,2020-10-15,cc_negative,2,Nike
1090,2020-10-14,cc_negative,1,Nike
1091,2020-10-13,cc_negative,7,Nike
1092,2021-04-12,cc_neutral,3,Nike
1093,2021-04-11,cc_neutral,0,Nike
1094,2021-04-10,cc_neutral,0,Nike
1095,2021-04-09,cc_neutral,0,Nike
1096,2021-04-08,cc_neutral,8,Nike
1097,2021-04-07,cc_neutral,8,Nike
1098,2021-04-06,cc_neutral,8,Nike
1099,2021-04-05,cc_neutral,2,Nike
1100,2021-04-04,cc_neutral,2,Nike
1101,2021-04-03,cc_neutral,2,Nike
1102,2021-04-02,cc_neutral,7,Nike
1103,2021-04-01,cc_neutral,11,Nike
1104,2021-03-31,cc_neutral,0,Nike
1105,2021-03-30,cc_neutral,9,Nike
1106,2021-03-29,cc_neutral,9,Nike
1107,2021-03-28,cc_neutral,4,Nike
1108,2021-03-27,cc_neutral,1,Nike
1109,2021-03-26,cc_neutral,5,Nike
1110,2021-03-25,cc_neutral,8,Nike
1111,2021-03-24,cc_neutral,1,Nike
1112,2021-03-23,cc_neutral,0,Nike
1113,2021-03-22,cc_neutral,1,Nike
1114,2021-03-21,cc_neutral,1,Nike
1115,2021-03-20,cc_neutral,0,Nike
1116,2021-03-19,cc_neutral,7,Nike
1117,2021-03-18,cc_neutral,0,Nike
1118,2021-03-17,cc_neutral,0,Nike
1119,2021-03-16,cc_neutral,1,Nike
1120,2021-03-15,cc_neutral,0,Nike
1121,2021-03-14,cc_neutral,0,Nike
1122,2021-03-13,cc_neutral,0,Nike
1123,2021-03-12,cc_neutral,3,Nike
1124,2021-03-11,cc_neutral,0,Nike
1125,2021-03-10,cc_neutral,0,Nike
1126,2021-03-09,cc_neutral,4,Nike
1127,2021-03-08,cc_neutral,2,Nike
1128,2021-03-07,cc_neutral,1,Nike
1129,2021-03-06,cc_neutral,3,Nike
1130,2021-03-05,cc_neutral,1,Nike
1131,2021-03-04,cc_neutral,3,Nike
1132,2021-03-03,cc_neutral,0,Nike
1133,2021-03-02,cc_neutral,2,Nike
1134,2021-03-01,cc_neutral,1,Nike
1135,2021-02-28,cc_neutral,1,Nike
1136,2021-02-27,cc_neutral,0,Nike
1137,2021-02-26,cc_neutral,0,Nike
1138,2021-02-25,cc_neutral,1,Nike
1139,2021-02-24,cc_neutral,0,Nike
1140,2021-02-23,cc_neutral,1,Nike
1141,2021-02-22,cc_neutral,1,Nike
1142,2021-02-21,cc_neutral,0,Nike
1143,2021-02-20,cc_neutral,1,Nike
1144,2021-02-19,cc_neutral,0,Nike
1145,2021-02-18,cc_neutral,0,Nike
1146,2021-02-17,cc_neutral,0,Nike
1147,2021-02-16,cc_neutral,1,Nike
1148,2021-02-15,cc_neutral,0,Nike
1149,2021-02-14,cc_neutral,0,Nike
1150,2021-02-13,cc_neutral,0,Nike
1151,2021-02-12,cc_neutral,1,Nike
1152,2021-02-11,cc_neutral,1,Nike
1153,2021-02-10,cc_neutral,1,Nike
1154,2021-02-09,cc_neutral,0,Nike
1155,2021-02-08,cc_neutral,2,Nike
1156,2021-02-07,cc_neutral,0,Nike
1157,2021-02-06,cc_neutral,1,Nike
1158,2021-02-05,cc_neutral,0,Nike
1159,2021-02-04,cc_neutral,0,Nike
1160,2021-02-03,cc_neutral,1,Nike
1161,2021-02-02,cc_neutral,0,Nike
1162,2021-02-01,cc_neutral,0,Nike
1163,2021-01-31,cc_neutral,0,Nike
1164,2021-01-30,cc_neutral,0,Nike
1165,2021-01-29,cc_neutral,1,Nike
1166,2021-01-28,cc_neutral,0,Nike
1167,2021-01-27,cc_neutral,1,Nike
1168,2021-01-26,cc_neutral,0,Nike
1169,2021-01-25,cc_neutral,0,Nike
1170,2021-01-24,cc_neutral,0,Nike
1171,2021-01-23,cc_neutral,0,Nike
1172,2021-01-22,cc_neutral,2,Nike
1173,2021-01-21,cc_neutral,4,Nike
1174,2021-01-20,cc_neutral,1,Nike
1175,2021-01-19,cc_neutral,1,Nike
1176,2021-01-18,cc_neutral,1,Nike
1177,2021-01-17,cc_neutral,0,Nike
1178,2021-01-16,cc_neutral,1,Nike
1179,2021-01-15,cc_neutral,1,Nike
1180,2021-01-14,cc_neutral,0,Nike
1181,2021-01-13,cc_neutral,1,Nike
1182,2021-01-12,cc_neutral,0,Nike
1183,2021-01-11,cc_neutral,0,Nike
1184,2021-01-10,cc_neutral,0,Nike
1185,2021-01-09,cc_neutral,1,Nike
1186,2021-01-08,cc_neutral,1,Nike
1187,2021-01-07,cc_neutral,0,Nike
1188,2021-01-06,cc_neutral,0,Nike
1189,2021-01-05,cc_neutral,0,Nike
1190,2021-01-04,cc_neutral,1,Nike
1191,2021-01-03,cc_neutral,0,Nike
1192,2021-01-02,cc_neutral,1,Nike
1193,2021-01-01,cc_neutral,0,Nike
1194,2020-12-31,cc_neutral,0,Nike
1195,2020-12-30,cc_neutral,0,Nike
1196,2020-12-29,cc_neutral,1,Nike
1197,2020-12-28,cc_neutral,0,Nike
1198,2020-12-27,cc_neutral,1,Nike
1199,2020-12-26,cc_neutral,0,Nike
1200,2020-12-25,cc_neutral,0,Nike
1201,2020-12-24,cc_neutral,0,Nike
1202,2020-12-23,cc_neutral,2,Nike
1203,2020-12-22,cc_neutral,0,Nike
1204,2020-12-21,cc_neutral,3,Nike
1205,2020-12-20,cc_neutral,0,Nike
1206,2020-12-19,cc_neutral,1,Nike
1207,2020-12-18,cc_neutral,0,Nike
1208,2020-12-17,cc_neutral,0,Nike
1209,2020-12-16,cc_neutral,4,Nike
1210,2020-12-15,cc_neutral,5,Nike
1211,2020-12-14,cc_neutral,0,Nike
1212,2020-12-13,cc_neutral,3,Nike
1213,2020-12-12,cc_neutral,0,Nike
1214,2020-12-11,cc_neutral,1,Nike
1215,2020-12-10,cc_neutral,2,Nike
1216,2020-12-09,cc_neutral,1,Nike
1217,2020-12-08,cc_neutral,0,Nike
1218,2020-12-07,cc_neutral,1,Nike
1219,2020-12-06,cc_neutral,1,Nike
1220,2020-12-05,cc_neutral,1,Nike
1221,2020-12-04,cc_neutral,1,Nike
1222,2020-12-03,cc_neutral,1,Nike
1223,2020-12-02,cc_neutral,3,Nike
1224,2020-12-01,cc_neutral,0,Nike
1225,2020-11-30,cc_neutral,2,Nike
1226,2020-11-29,cc_neutral,3,Nike
1227,2020-11-28,cc_neutral,0,Nike
1228,2020-11-27,cc_neutral,1,Nike
1229,2020-11-26,cc_neutral,0,Nike
1230,2020-11-25,cc_neutral,0,Nike
1231,2020-11-24,cc_neutral,1,Nike
1232,2020-11-23,cc_neutral,3,Nike
1233,2020-11-22,cc_neutral,0,Nike
1234,2020-11-21,cc_neutral,0,Nike
1235,2020-11-20,cc_neutral,0,Nike
1236,2020-11-19,cc_neutral,1,Nike
1237,2020-11-18,cc_neutral,1,Nike
1238,2020-11-17,cc_neutral,0,Nike
1239,2020-11-16,cc_neutral,1,Nike
1240,2020-11-15,cc_neutral,1,Nike
1241,2020-11-14,cc_neutral,0,Nike
1242,2020-11-13,cc_neutral,0,Nike
1243,2020-11-12,cc_neutral,0,Nike
1244,2020-11-11,cc_neutral,0,Nike
1245,2020-11-10,cc_neutral,0,Nike
1246,2020-11-09,cc_neutral,0,Nike
1247,2020-11-08,cc_neutral,0,Nike
1248,2020-11-07,cc_neutral,0,Nike
1249,2020-11-06,cc_neutral,0,Nike
1250,2020-11-05,cc_neutral,0,Nike
1251,2020-11-04,cc_neutral,0,Nike
1252,2020-11-03,cc_neutral,0,Nike
1253,2020-11-02,cc_neutral,0,Nike
1254,2020-11-01,cc_neutral,1,Nike
1255,2020-10-31,cc_neutral,0,Nike
1256,2020-10-30,cc_neutral,1,Nike
1257,2020-10-29,cc_neutral,0,Nike
1258,2020-10-28,cc_neutral,2,Nike
1259,2020-10-27,cc_neutral,0,Nike
1260,2020-10-26,cc_neutral,1,Nike
